543,516134,,1970-01-01,1,1,15,10,205,1,9,1,92,3,1,2000-11-26
544,107035,,2018-11-01,1,1,12,25,116,1,10,1,1,3,1,2000-11-26
545,107035,,2018-11-01,1,1,12,25,116,1,10,1,1,3,1,2000-11-26
546,418062,,2019-01-05,1,1,5,35,208,4,1,1,82,3,1,2000-11-26
547,102028,,2019-01-16,0,1,10,23,114,1,7,1,85,3,1,2000-11-26
548,111045,,2018-12-05,1,1,1,30,88,1,10,1,137,3,1,2000-11-26
549,114069,,2018-12-10,1,1,11,24,209,1,17,1,147,12,1,2000-11-26
550,197000,,2019-01-07,0,4,1,30,27,1,1,1,78,1,1,2000-11-26
551,310042,,2019-01-07,0,4,6,15,43,1,5,1,133,2,1,2000-11-26
552,119084,,2007-10-07,1,1,4,18,13,1,4,1,72,1,1,2000-11-26
553,499046,,1999-11-03,1,1,5,19,149,1,6,1,29,2,1,2000-11-26
554,519147,,2007-10-24,1,1,15,9,56,1,4,1,132,1,1,2000-11-26
555,119085,,2000-07-28,1,1,1,30,27,1,1,1,88,1,1,2000-11-26
556,102028,,2019-01-16,1,1,10,23,114,1,7,1,85,3,1,2000-11-26
557,519148,,2019-01-17,1,1,15,9,179,6,1,1,26,2,1,2000-11-26
558,119086,,2000-11-14,1,1,8,21,207,1,8,1,92,3,1,2000-11-26
559,319172,,2019-01-22,1,1,6,15,0,2,1,1,133,0,1,2000-11-26
560,319173,,2019-01-22,1,1,6,5,0,2,1,1,133,2,1,2000-11-26
561,508036,,2019-01-06,0,5,15,9,38,3,24,1,56,3,1,2000-11-26
562,418061,,2019-01-06,0,5,5,1,67,3,24,1,29,3,1,2000-11-26
563,197000,,2019-01-23,0,4,1,30,27,1,1,1,78,1,1,2000-11-26
564,197000,,2019-01-24,0,4,1,30,27,1,1,1,78,1,1,2000-11-26
565,319174,,2019-01-31,1,1,6,15,43,2,1,1,44,1,1,2000-11-26
